Año,Día,Hora,SentidoNorte,SentidoSur
2019,48,2,64,69
2019,48,3,73,96
2019,48,4,70,131
2019,48,5,280,322
2019,48,6,897,852
2019,48,7,1683,1045
2019,48,8,1518,1656
2019,48,9,1323,1476
2019,48,10,1476,1058
2019,48,11,1477,1190
2019,48,12,1137,1049
2019,48,13,1046,1260
2019,48,14,1893,1693
2019,48,15,2824,2708
2019,48,16,3400,3097
2019,48,17,3789,3777
2019,48,18,4071,4002
2019,48,19,3717,3707
2019,48,20,2128,2937
2019,48,21,2439,2408
2019,48,22,1890,1945
2019,48,23,582,783
2019,49,0,198,313
2019,49,1,141,192
2019,49,2,96,65
2019,49,3,59,67
2019,49,4,78,149
2019,49,5,236,291
2019,49,6,763,919
2019,49,7,1964,1206
2019,49,8,2354,2074
2019,49,9,1878,1469
2019,49,10,1237,1267
2019,49,11,1575,1366
2019,49,12,1408,1305
2019,49,13,1731,1678
2019,49,14,2221,2497
2019,49,15,2322,2432
2019,49,16,3131,2655
2019,49,17,3715,3110
2019,49,18,3990,4490
2019,49,19,3854,3994
2019,49,20,2040,2356
2019,49,21,2459,1552
2019,49,22,1025,1208
2019,49,23,1496,1251
2019,50,0,194,322
2019,50,1,70,108
2019,50,2,52,52
2019,50,3,83,72
2019,50,4,53,99
2019,50,5,223,331
2019,50,6,951,750
2019,50,7,1273,1179
2019,50,8,1623,2127
2019,50,9,1670,1361
2019,50,10,1772,1532
2019,50,11,1201,1327
2019,50,12,1291,813
2019,50,13,1041,1160
2019,50,14,2098,2324
2019,50,15,2798,2529
2019,50,16,2984,2664
2019,50,17,3156,3056
2019,50,18,3637,4231
2019,50,19,3642,3382
2019,50,20,2861,2363
2019,50,21,2050,1714
2019,50,22,1236,1618
2019,50,23,1494,1294
2019,51,0,102,214
2019,51,1,142,106
2019,51,2,69,83
2019,51,3,75,72
2019,51,4,60,83
2019,51,5,254,278
2019,51,6,908,673
2019,51,7,1263,1594
2019,51,8,1955,2419
2019,51,9,1416,1426
2019,51,10,1747,1145
2019,51,11,1700,1420
2019,51,12,1236,1511
2019,51,13,1888,1361
2019,51,14,1684,1990
2019,51,15,2764,2280
2019,51,16,2610,2673
2019,51,17,3093,3946
2019,51,18,4264,3564
2019,51,19,3758,3296
2019,51,20,2012,2336
2019,51,21,1760,2047
2019,51,22,1224,1412
2019,51,23,1145,600
2019,52,0,327,252
2019,52,1,122,88
2019,52,2,91,93
2019,52,3,54,86
2019,52,4,144,56
2019,52,5,206,261
2019,52,6,585,590
2019,52,7,1726,1273
2019,52,8,1559,1568
2019,52,9,1265,2107
2019,52,10,1225,1083
2019,52,11,1390,1351
2019,52,12,833,905
2019,52,13,1802,1330
2019,52,14,1743,2254
2019,52,15,2916,2635
2019,52,16,2588,2799
2019,52,17,3042,3706
2019,52,18,3849,3688
2019,52,19,3380,3341
2019,52,20,2720,2406
2019,52,21,1986,2257
2019,52,22,1614,1963
2019,52,23,539,827
2019,53,0,157,159
2019,53,1,240,78
2019,53,2,92,67
2019,53,3,56,77
2019,53,4,132,126
2019,53,5,276,275
2019,53,6,967,984
2019,53,7,1077,1018
2019,53,8,2302,1799
2019,53,9,1256,1615
2019,53,10,1097,1369
2019,53,11,1128,1404
2019,53,12,1014,1100
2019,53,13,1417,1915
2019,53,14,2437,2412
2019,53,15,2154,2765
2019,53,16,3188,2918
2019,53,17,3256,3409
2019,53,18,3976,4399
2019,53,19,3117,3922
2019,53,20,2098,2672
2019,53,21,2380,2232
2019,53,22,1571,1337
2019,53,23,772,676
2019,54,0,354,191
2019,54,1,242,144
2019,54,2,81,78
2019,54,3,73,82
2019,54,4,93,121
2019,54,5,237,260
2019,54,6,524,585
2019,54,7,1734,1507
2019,54,8,1661,2078
2019,54,9,1737,1894
2019,54,10,1730,1467
2019,54,11,1026,1471
2019,54,12,1449,1045
2019,54,13,1080,1648
2019,54,14,1502,2369
2019,54,15,2044,2977
2019,54,16,3299,3479
2019,54,17,3867,3110
2019,54,18,3674,4432
2019,54,19,3175,3066
2019,54,20,2268,2387
2019,54,21,1664,1987
2019,54,22,1717,1971
2019,54,23,1469,1037
2019,55,0,262,264
2019,55,1,146,167
2019,55,2,84,78
2019,55,3,66,83
2019,55,4,142,119
2019,55,5,339,328
2019,55,6,997,853
2019,55,7,1164,1906
2019,55,8,1673,1943
2019,55,9,1550,1937
2019,55,10,1329,1701
2019,55,11,939,1686
2019,55,12,1502,992
2019,55,13,1377,1219
2019,55,14,1765,2347
2019,55,15,2946,2036
2019,55,16,2811,2608
2019,55,17,3421,3786
2019,55,18,4012,3672
2019,55,19,3970,3260
2019,55,20,2756,2368
2019,55,21,1578,2084
2019,55,22,1553,1864
2019,55,23,703,1110
2019,56,0,293,193
2019,56,1,84,198
2019,56,2,59,99
2019,56,3,87,51
2019,56,4,120,93
2019,56,5,245,311
2019,56,6,835,584
2019,56,7,1524,1550
2019,56,8,1562,2479
2019,56,9,2024,2026
2019,56,10,1550,1547
2019,56,11,1543,1401
2019,56,12,1595,1473
2019,56,13,1304,1859
2019,56,14,1526,2075
2019,56,15,2372,2001
2019,56,16,2827,2567
2019,56,17,3986,3981
2019,56,18,4040,3647
2019,56,19,3158,3468
2019,56,20,2583,2152
2019,56,21,1891,2337
2019,56,22,1243,1945
2019,56,23,1116,532
2019,57,0,293,181
2019,57,1,138,91
2019,57,2,67,67
2019,57,3,89,66
2019,57,4,130,100
2019,57,5,202,277
2019,57,6,876,805
2019,57,7,1492,1579
2019,57,8,2286,2282
2019,57,9,1404,1454
2019,57,10,1223,1473
2019,57,11,1643,998
2019,57,12,1327,908
2019,57,13,1929,1861
2019,57,14,2496,2429
2019,57,15,2726,2497
2019,57,16,2707,3068
2019,57,17,3078,3628
2019,57,18,3872,3903
2019,57,19,3582,3536
2019,57,20,2977,2419
2019,57,21,1741,1661
2019,57,22,1738,1832
2019,57,23,757,691
2019,58,0,364,260
2019,58,1,230,152
2019,58,2,80,69
2019,58,3,62,94
2019,58,4,98,54
2019,58,5,248,244
2019,58,6,816,783
2019,58,7,1835,1134
2019,58,8,1590,1640
2019,58,9,2102,2048
2019,58,10,1551,1287
2019,58,11,1553,940
2019,58,12,1004,1489
2019,58,13,1760,1419
2019,58,14,1687,2184
2019,58,15,2253,2478
2019,58,16,2633,3332
2019,58,17,3896,3575
2019,58,18,4005,4464
2019,58,19,3936,3538
2019,58,20,2493,2478
2019,58,21,2185,1923
2019,58,22,1464,1959
2019,58,23,1008,1009
2019,59,0,289,120
2019,59,1,204,191
2019,59,2,66,73
2019,59,3,53,94
2019,59,4,51,64
2019,59,5,215,259
2019,59,6,689,964
2019,59,7,1795,1496
2019,59,8,1753,2085
2019,59,9,2181,2047
2019,59,10,1009,1137
2019,59,11,1004,1536
2019,59,12,1075,1191
2019,59,13,1796,1042
2019,59,14,2220,1566
2019,59,15,2601,2016
2019,59,16,2865,3193
2019,59,17,3987,3199
2019,59,18,3934,4034
2019,59,19,3081,3312
2019,59,20,2407,2324
2019,59,21,2257,1690
2019,59,22,1213,1037
2019,59,23,1239,1440
2019,60,0,221,396
2019,60,1,147,120
2019,60,2,100,92
2019,60,3,65,81
2019,60,4,50,76
2019,60,5,383,374
2019,60,6,612,994
2019,60,7,1269,1316
2019,60,8,1960,1890
2019,60,9,1291,1881
2019,60,10,1007,1085
2019,60,11,1089,1656
2019,60,12,1147,1346
2019,60,13,1337,1525
2019,60,14,1715,2275
2019,60,15,2533,2960
2019,60,16,2512,3225
2019,60,17,3482,3216
2019,60,18,4435,3624
2019,60,19,3562,3471
2019,60,20,2355,2901
2019,60,21,2335,1918
2019,60,22,1556,1709
2019,60,23,514,1234
2019,61,0,291,376
2019,61,1,121,244
2019,61,2,84,78
2019,61,3,79,93
2019,61,4,111,65
2019,61,5,393,368
2019,61,6,965,530
2019,61,7,1642,1416
2019,61,8,1887,1598
2019,61,9,1665,2165
2019,61,10,1182,1409
2019,61,11,1342,1560
2019,61,12,1548,1343
2019,61,13,1665,1465
2019,61,14,1990,2002
2019,61,15,2517,2114
2019,61,16,3010,2943
2019,61,17,3307,3720
2019,61,18,4385,3768
2019,61,19,3056,3857
2019,61,20,2566,2088
2019,61,21,1967,2179
2019,61,22,1438,1347
2019,61,23,974,908
2019,62,0,167,296
2019,62,1,166,128
2019,62,2,50,56
2019,62,3,76,71
2019,62,4,96,116
2019,62,5,399,228
2019,62,6,579,654
2019,62,7,1262,1666
2019,62,8,1683,2073
2019,62,9,1396,1844
2019,62,10,1128,1400
2019,62,11,1578,1272
2019,62,12,879,1164
2019,62,13,1123,1222
2019,62,14,1847,2441
2019,62,15,2370,2108
2019,62,16,3138,2630
2019,62,17,3003,3475
2019,62,18,3802,3729
2019,62,19,3703,3766
2019,62,20,2156,2686
2019,62,21,1842,2391
2019,62,22,1557,1603
2019,62,23,1302,1450
2019,63,0,272,319
2019,63,1,179,189
2019,63,2,99,98
2019,63,3,88,57
2019,63,4,62,120
2019,63,5,385,202
2019,63,6,574,546
2019,63,7,1539,1492
2019,63,8,2080,1547
2019,63,9,1526,1908
2019,63,10,1256,1120
2019,63,11,1025,1011
2019,63,12,1108,1436
2019,63,13,1205,1981
2019,63,14,2454,1812
2019,63,15,2567,2965
2019,63,16,3414,2746
2019,63,17,3392,3171
2019,63,18,3822,3626
2019,63,19,3320,3610
2019,63,20,2446,2972
2019,63,21,2183,2497
2019,63,22,1811,1690
2019,63,23,1084,1013
2019,64,0,174,107
2019,64,1,213,217
2019,64,2,74,85
2019,64,3,62,84
2019,64,4,68,133
2019,64,5,281,202
2019,64,6,805,859
2019,64,7,1212,1137
2019,64,8,1651,2169
2019,64,9,1967,1850
2019,64,10,1094,1755
2019,64,11,1596,1659
2019,64,12,1207,1223
2019,64,13,1125,1962
2019,64,14,2150,2138
2019,64,15,2394,2907
2019,64,16,3167,2550
2019,64,17,3844,3592
2019,64,18,3885,4280
2019,64,19,3261,3575
2019,64,20,2141,2051
2019,64,21,2344,2093
2019,64,22,1947,1857
2019,64,23,1064,1454
2019,65,0,264,310
2019,65,1,177,131
2019,65,2,74,93
2019,65,3,74,81
2019,65,4,140,143
2019,65,5,282,227
2019,65,6,612,883
2019,65,7,1573,1264
2019,65,8,2339,2145
2019,65,9,1342,1734
2019,65,10,1074,1517
2019,65,11,1076,1258
2019,65,12,1076,1360
2019,65,13,1326,1515
2019,65,14,1856,2151
2019,65,15,2703,2785
2019,65,16,3006,3292
2019,65,17,3283,3038
2019,65,18,4009,3892
2019,65,19,3280,3597
2019,65,20,2865,2738
2019,65,21,1913,2256
2019,65,22,1380,1630
2019,65,23,520,889
2019,66,0,272,326
2019,66,1,94,250
2019,66,2,92,95
2019,66,3,78,88
2019,66,4,86,121
2019,66,5,304,315
2019,66,6,557,684
2019,66,7,1729,1287
2019,66,8,2487,2013
2019,66,9,2102,2051
2019,66,10,1068,1445
2019,66,11,1658,1614
2019,66,12,1071,1289
2019,66,13,1275,1403
2019,66,14,1784,1776
2019,66,15,2001,2577
2019,66,16,2724,3089
2019,66,17,3573,3721
2019,66,18,4231,3669
2019,66,19,3827,3647
2019,66,20,2399,2064
2019,66,21,1540,1615
2019,66,22,1187,1401
2019,66,23,680,508
2019,67,0,307,101
2019,67,1,230,144
2019,67,2,65,55
2019,67,3,77,59
2019,67,4,76,52
2019,67,5,393,261
2019,67,6,619,751
2019,67,7,1582,1218
2019,67,8,2285,1750
2019,67,9,1892,1728
2019,67,10,1718,1620
2019,67,11,1237,1577
2019,67,12,1354,1571
2019,67,13,1411,1043
2019,67,14,2096,2314
2019,67,15,2531,2677
2019,67,16,3427,2508
2019,67,17,3074,3103
2019,67,18,4461,3873
2019,67,19,3758,3882
2019,67,20,2648,2454
2019,67,21,1742,1939
2019,67,22,1801,1532
2019,67,23,1266,1137
2019,68,0,142,328
2019,68,1,110,181
2019,68,2,79,70
2019,68,3,87,81
2019,68,4,103,116
2019,68,5,283,299
2019,68,6,623,618
2019,68,7,1436,1292
2019,68,8,2272,1899
2019,68,9,2131,2194
2019,68,10,1056,1281
2019,68,11,922,1129
2019,68,12,990,1127
2019,68,13,1150,1334
2019,68,14,1609,1545
2019,68,15,2786,2515
2019,68,16,3355,2714
2019,68,17,3816,3895
2019,68,18,4123,4327
2019,68,19,3082,3803
2019,68,20,2942,2665
2019,68,21,1566,1677
2019,68,22,1068,1388
2019,68,23,1483,1291
2019,69,0,357,394
2019,69,1,236,73
2019,69,2,66,52
2019,69,3,100,82
2019,69,4,86,127
2019,69,5,237,342
2019,69,6,630,814
2019,69,7,1564,1975
2019,69,8,1570,1932
2019,69,9,1264,1504
2019,69,10,1027,1006
2019,69,11,1240,1436
2019,69,12,911,1366
2019,69,13,1465,1278
2019,69,14,1975,2261
2019,69,15,2701,2711
2019,69,16,3269,2875
2019,69,17,3588,3025
2019,69,18,4058,4020
2019,69,19,3008,3223
2019,69,20,2140,2576
2019,69,21,2054,2169
2019,69,22,1977,1517
2019,69,23,1400,613
2019,70,0,100,114
2019,70,1,60,198
2019,70,2,72,64
2019,70,3,77,99
2019,70,4,56,96
2019,70,5,302,231
2019,70,6,642,570
2019,70,7,1263,1914
2019,70,8,1747,2194
2019,70,9,1617,1643
2019,70,10,1104,1098
2019,70,11,1527,1690
2019,70,12,1457,1315
2019,70,13,1429,1299
2019,70,14,2345,2358
2019,70,15,2714,2222
2019,70,16,2572,2779
2019,70,17,3349,3000
2019,70,18,3692,3898
2019,70,19,3023,3438
2019,70,20,2086,2672
2019,70,21,1995,1527
2019,70,22,1229,1542
2019,70,23,678,777
2019,71,0,352,300
2019,71,1,125,218
2019,71,2,85,98
2019,71,3,51,81
2019,71,4,55,51
2019,71,5,376,250
2019,71,6,509,853
2019,71,7,1646,1426
2019,71,8,1635,2140
2019,71,9,1352,1673
2019,71,10,1116,1429
2019,71,11,925,1407
2019,71,12,1462,1089
2019,71,13,1548,1199
2019,71,14,2110,1618
2019,71,15,2231,2976
2019,71,16,2739,3444
2019,71,17,3586,3959
2019,71,18,3574,4417
2019,71,19,3449,3297
2019,71,20,2403,2189
2019,71,21,2374,1769
2019,71,22,1902,1105
2019,71,23,699,1066
2019,72,0,377,357
2019,72,1,120,85
2019,72,2,76,66
2019,72,3,59,66
2019,72,4,82,82
2019,72,5,387,389
2019,72,6,700,873
2019,72,7,1431,1238
2019,72,8,2253,2116
2019,72,9,1403,1847
2019,72,10,1122,1777
2019,72,11,1665,1108
2019,72,12,855,1085
2019,72,13,1929,1977
2019,72,14,2231,2391
2019,72,15,2882,2288
2019,72,16,3135,2872
2019,72,17,3918,3584
2019,72,18,4374,3634
2019,72,19,3621,3980
2019,72,20,2116,2643
2019,72,21,2053,2025
2019,72,22,1603,1271
2019,72,23,1426,1126
2019,73,0,311,376
2019,73,1,142,71
2019,73,2,89,66
2019,73,3,60,87
2019,73,4,77,149
2019,73,5,257,248
2019,73,6,715,792
2019,73,7,1371,1075
2019,73,8,1864,1652
2019,73,9,2118,1671
2019,73,10,1614,1369
2019,73,11,1436,1676
2019,73,12,874,1039
2019,73,13,1493,1486
2019,73,14,1501,1646
2019,73,15,2480,2545
2019,73,16,2915,2770
2019,73,17,3696,3521
2019,73,18,3566,4060
2019,73,19,3417,3903
2019,73,20,2772,2354
2019,73,21,2443,2048
2019,73,22,1645,1819
2019,73,23,697,1474
2019,74,0,249,360
2019,74,1,51,81
2019,74,2,71,71
2019,74,3,92,51
2019,74,4,117,59
2019,74,5,329,398
2019,74,6,791,552
2019,74,7,1536,1424
2019,74,8,1809,2350
2019,74,9,1507,2164
2019,74,10,1613,1325
2019,74,11,921,1046
2019,74,12,1500,1170
2019,74,13,1926,1174
2019,74,14,1777,2148
2019,74,15,2906,2598
2019,74,16,3008,3153
2019,74,17,3357,3691
2019,74,18,4307,4331
2019,74,19,3293,3055
2019,74,20,2638,2780
2019,74,21,2423,1529
2019,74,22,1520,1108
2019,74,23,1048,1030
2019,75,0,294,292
2019,75,1,175,241
2019,75,2,62,63
2019,75,3,87,96
2019,75,4,69,65
2019,75,5,216,376
2019,75,6,649,522
2019,75,7,1011,1997
2019,75,8,2461,1970
2019,75,9,2056,2044
2019,75,10,1307,1008
2019,75,11,944,1580
2019,75,12,1302,1123
2019,75,13,1750,1814
2019,75,14,1900,2298
2019,75,15,2827,2172
2019,75,16,3099,3296
2019,75,17,3311,3248
2019,75,18,4078,3514
2019,75,19,3304,3828
2019,75,20,2862,2913
2019,75,21,2328,2280
2019,75,22,1562,1425
2019,75,23,1485,1030
2019,76,0,266,262
2019,76,1,141,179
2019,76,2,86,53
2019,76,3,68,77
2019,76,4,68,140
2019,76,5,395,398
2019,76,6,837,880
2019,76,7,1750,1918
2019,76,8,2127,1722
2019,76,9,1638,1939
2019,76,10,1610,1020
2019,76,11,1559,1328
2019,76,12,1012,1297
2019,76,13,1645,1502
2019,76,14,1969,1592
2019,76,15,2277,2106
2019,76,16,3007,3055
2019,76,17,3518,3988
2019,76,18,3972,4094
2019,76,19,3864,3780
2019,76,20,2222,2957
2019,76,21,2198,2200
2019,76,22,1428,1481
2019,76,23,632,920
2019,77,0,289,363
2019,77,1,53,166
2019,77,2,97,86
2019,77,3,54,85
2019,77,4,118,60
2019,77,5,391,300
2019,77,6,804,647
2019,77,7,1099,1860
2019,77,8,2433,2041
2019,77,9,1511,1945
2019,77,10,1689,1650
2019,77,11,1209,1623
2019,77,12,1595,1196
2019,77,13,1847,1500
2019,77,14,1807,1642
2019,77,15,2688,2385
2019,77,16,3447,2532
2019,77,17,3747,3213
2019,77,18,3630,4310
2019,77,19,3361,3784
2019,77,20,2145,2185
2019,77,21,1680,2139
2019,77,22,1035,1320
2019,77,23,1207,739
2019,78,0,380,168
2019,78,1,193,232
2019,78,2,65,72
2019,78,3,66,59
2019,78,4,79,52
2019,78,5,328,392
2019,78,6,657,918
2019,78,7,1721,1955
2019,78,8,1958,2152
2019,78,9,1341,1600
2019,78,10,1778,1534
2019,78,11,1287,1652
2019,78,12,1266,1149
2019,78,13,1215,1754
2019,78,14,2251,2315
2019,78,15,2474,2692
2019,78,16,3445,3087
2019,78,17,3415,3076
2019,78,18,3868,3937
2019,78,19,3050,3967
2019,78,20,2668,2548
2019,78,21,1962,2248
2019,78,22,1949,1177
2019,78,23,1421,882
2019,79,0,289,192
2019,79,1,232,250
2019,79,2,61,58
2019,79,3,93,72
2019,79,4,142,118
2019,79,5,384,396
2019,79,6,972,856
2019,79,7,1880,1573
2019,79,8,1823,1999
2019,79,9,1436,1724
2019,79,10,1190,1143
2019,79,11,1232,1190
2019,79,12,981,1046
2019,79,13,1260,1339
2019,79,14,1569,2458
2019,79,15,2617,2959
2019,79,16,2691,2897
2019,79,17,3453,3587
2019,79,18,3976,3594
2019,79,19,3066,3179
2019,79,20,2020,2187
2019,79,21,2413,2466
2019,79,22,1979,1306
2019,79,23,1148,829
2019,80,0,219,156
2019,80,1,98,84
2019,80,2,86,95
2019,80,3,79,96
2019,80,4,123,103
2019,80,5,343,240
2019,80,6,511,848
2019,80,7,1212,1498
2019,80,8,1847,2254
2019,80,9,1675,1265
2019,80,10,1054,1656
2019,80,11,1516,1551
2019,80,12,928,901
2019,80,13,1169,1105
2019,80,14,2262,1742
2019,80,15,2195,2212
2019,80,16,3139,3030
2019,80,17,3103,3851
2019,80,18,4208,4025
2019,80,19,3811,3488
2019,80,20,2353,2442
2019,80,21,1721,2063
2019,80,22,1224,1651
2019,80,23,1016,1048
2019,81,0,321,218
2019,81,1,250,187
2019,81,2,91,72
2019,81,3,50,72
2019,81,4,57,112
2019,81,5,246,309
2019,81,6,962,591
2019,81,7,1133,1966
2019,81,8,2081,2408
2019,81,9,1459,1906
2019,81,10,1546,1767
2019,81,11,1170,1632
2019,81,12,1510,1474
2019,81,13,1554,1221
2019,81,14,1664,2476
2019,81,15,2516,2400
2019,81,16,2635,3157
2019,81,17,3751,3885
2019,81,18,3990,4331
2019,81,19,3173,3427
2019,81,20,2756,2725
2019,81,21,1771,2370
2019,81,22,1800,1948
2019,81,23,515,690
2019,82,0,220,342
2019,82,1,64,181
2019,82,2,98,56
2019,82,3,95,76
2019,82,4,96,95
2019,82,5,276,239
2019,82,6,779,640
2019,82,7,1391,1239
2019,82,8,2248,1986
2019,82,9,1915,1509
2019,82,10,1638,1712
2019,82,11,1471,1066
2019,82,12,1530,1096
2019,82,13,1074,1885
2019,82,14,1778,2433
2019,82,15,2432,2408
2019,82,16,3133,2771
2019,82,17,3426,3189
2019,82,18,3537,4291
2019,82,19,3216,3102
2019,82,20,2248,2336
2019,82,21,1544,1534
2019,82,22,1418,1359
2019,82,23,1188,971
2019,83,0,152,355
2019,83,1,111,101
2019,83,2,99,87
2019,83,3,87,93
2019,83,4,85,66
2019,83,5,349,206
2019,83,6,728,625
2019,83,7,1485,1842
2019,83,8,2356,2443
2019,83,9,1632,1393
2019,83,10,1561,1047
2019,83,11,939,981
2019,83,12,1051,1149
2019,83,13,1052,1100
2019,83,14,1906,1709
2019,83,15,2550,2288
2019,83,16,2713,3255
2019,83,17,3229,3813
2019,83,18,4109,4005
2019,83,19,3039,3834
2019,83,20,2753,2055
2019,83,21,1559,1722
2019,83,22,1646,1764
2019,83,23,521,903
2019,84,0,250,347
2019,84,1,170,62
2019,84,2,57,78
2019,84,3,84,60
2019,84,4,80,104
2019,84,5,240,355
2019,84,6,600,972
2019,84,7,1612,1560
2019,84,8,2413,2259
2019,84,9,2159,1731
2019,84,10,1790,1526
2019,84,11,1147,900
2019,84,12,1524,1114
2019,84,13,1237,1839
2019,84,14,2381,1844
2019,84,15,2163,2988
2019,84,16,2901,3467
2019,84,17,3901,3289
2019,84,18,3628,3596
2019,84,19,3487,3180
2019,84,20,2816,2902
2019,84,21,2270,2069
2019,84,22,1691,1350
2019,84,23,1430,1315
2019,85,0,268,121
2019,85,1,83,131
2019,85,2,96,66
2019,85,3,67,100
2019,85,4,147,144
2019,85,5,216,216
2019,85,6,623,594
2019,85,7,1186,1003
2019,85,8,2001,2223
2019,85,9,1737,1995
2019,85,10,1165,1773
2019,85,11,936,1129
2019,85,12,858,1541
2019,85,13,1994,1895
2019,85,14,1746,2394
2019,85,15,2215,2897
2019,85,16,3434,3120
2019,85,17,3843,3104
2019,85,18,4343,4138
2019,85,19,3754,3443
2019,85,20,2673,2867
2019,85,21,1697,2229
2019,85,22,1449,1310
2019,85,23,1114,577
2019,86,0,144,327
2019,86,1,202,247
2019,86,2,67,66
2019,86,3,86,87
2019,86,4,70,52
2019,86,5,344,349
2019,86,6,749,685
2019,86,7,1103,1249
2019,86,8,1854,1983
2019,86,9,1443,1556
2019,86,10,1045,1049
2019,86,11,1583,1541
2019,86,12,1235,954
2019,86,13,1952,1759
2019,86,14,1733,2033
2019,86,15,2338,2325
2019,86,16,2680,3500
2019,86,17,3865,3361
2019,86,18,4328,3979
2019,86,19,3782,3340
2019,86,20,2160,2157
2019,86,21,1564,1697
2019,86,22,1713,1883
2019,86,23,1194,1402
2019,87,0,271,215
2019,87,1,227,211
2019,87,2,75,73
2019,87,3,77,99
2019,87,4,142,115
2019,87,5,378,297
2019,87,6,930,642
2019,87,7,1508,1031
2019,87,8,2262,1674
2019,87,9,1972,2077
2019,87,10,1118,1008
2019,87,11,1292,1630
2019,87,12,910,1054
2019,87,13,1955,1821
2019,87,14,1528,2250
2019,87,15,2456,2844
2019,87,16,2859,3349
2019,87,17,3160,3473
2019,87,18,3747,4372
2019,87,19,3476,3928
2019,87,20,2885,2435
2019,87,21,1785,1937
2019,87,22,1095,1724
2019,87,23,1315,711
2019,88,0,270,134
2019,88,1,198,124
2019,88,2,52,98
2019,88,3,95,73
2019,88,4,101,69
2019,88,5,388,234
2019,88,6,918,836
2019,88,7,1545,1932
2019,88,8,1801,1643
2019,88,9,1650,2113
2019,88,10,1661,1443
2019,88,11,1546,1083
2019,88,12,1447,1031
2019,88,13,1724,1871
2019,88,14,1728,1752
2019,88,15,2957,2089
2019,88,16,2689,3006
2019,88,17,3555,3508
2019,88,18,3783,3798
2019,88,19,3028,3196
2019,88,20,2977,2474
2019,88,21,2497,1948
2019,88,22,1842,1599
2019,88,23,1364,574
2019,89,0,268,139
2019,89,1,245,185
2019,89,2,66,72
2019,89,3,73,97
2019,89,4,65,149
2019,89,5,363,253
2019,89,6,874,662
2019,89,7,1601,1830
2019,89,8,1546,1838
2019,89,9,2034,1972
2019,89,10,1104,1376
2019,89,11,928,1462
2019,89,12,1155,1299
2019,89,13,1713,1977
2019,89,14,2388,1867
2019,89,15,2879,2104
2019,89,16,3431,2664
2019,89,17,3383,3562
2019,89,18,4159,3647
2019,89,19,3969,3345
2019,89,20,2661,2737
2019,89,21,2351,1638
2019,89,22,1534,1834
2019,89,23,1302,749
2019,90,0,264,258
2019,90,1,70,62
2019,90,2,79,72
2019,90,3,59,57
2019,90,4,118,65
2019,90,5,324,282
2019,90,6,849,513
2019,90,7,1182,1489
2019,90,8,2178,2319
2019,90,9,1623,1974
2019,90,10,1000,1168
2019,90,11,1590,1358
2019,90,12,1354,1230
2019,90,13,2000,1462
2019,90,14,1529,2245
2019,90,15,2648,2901
2019,90,16,3344,3271
2019,90,17,3979,3154
2019,90,18,4008,3625
2019,90,19,3441,3468
2019,90,20,2148,2844
2019,90,21,1654,1598
2019,90,22,1423,1462
2019,90,23,1239,1401
2019,91,0,348,113
2019,91,1,174,105
2019,91,2,55,65
2019,91,3,73,94
2019,91,4,74,51
2019,91,5,356,305
2019,91,6,893,946
2019,91,7,1000,1252
2019,91,8,2406,2011
2019,91,9,1427,1415
2019,91,10,1611,1410
2019,91,11,1487,1453
2019,91,12,980,1064
2019,91,13,1428,1412
2019,91,14,2238,1793
2019,91,15,2728,2522
2019,91,16,3455,2571
2019,91,17,3927,3052
2019,91,18,3565,3718
2019,91,19,3322,3308
2019,91,20,2856,2543
2019,91,21,2004,2086
2019,91,22,1957,1863
2019,91,23,1087,1363
2019,92,0,211,167
2019,92,1,111,207
2019,92,2,50,97
2019,92,3,52,71
2019,92,4,125,95
2019,92,5,323,226
2019,92,6,603,897
2019,92,7,1032,1815
2019,92,8,2160,1812
2019,92,9,1755,2114
2019,92,10,1787,1646
2019,92,11,1648,1606
2019,92,12,894,963
2019,92,13,1748,1159
2019,92,14,1505,2416
2019,92,15,2766,2369
2019,92,16,3188,3426
2019,92,17,3099,3614
2019,92,18,4223,3957
2019,92,19,3499,3054
2019,92,20,2914,2282
2019,92,21,2274,1800
2019,92,22,1683,1616
2019,92,23,508,557
2019,93,0,233,347
2019,93,1,61,111
2019,93,2,96,79
2019,93,3,81,62
2019,93,4,129,97
2019,93,5,316,256
2019,93,6,563,891
2019,93,7,1521,1339
2019,93,8,2026,2117
2019,93,9,2082,1933
2019,93,10,1193,1304
2019,93,11,1258,1230
2019,93,12,1080,1379
2019,93,13,1678,1518
2019,93,14,1912,1795
2019,93,15,2582,2421
2019,93,16,3500,2780
2019,93,17,3978,3288
2019,93,18,4060,4004
2019,93,19,3460,3983
2019,93,20,2095,2943
2019,93,21,1523,1947
2019,93,22,1594,1067
2019,93,23,1196,947
2019,94,0,201,129
2019,94,1,144,51
2019,94,2,74,67
2019,94,3,73,63
2019,94,4,69,150
2019,94,5,397,344
2019,94,6,738,856
2019,94,7,1865,1349
2019,94,8,1754,2500
2019,94,9,1467,1482
2019,94,10,1647,1707
2019,94,11,1074,1456
2019,94,12,1544,1019
2019,94,13,1943,1721
2019,94,14,1994,1568
2019,94,15,2226,2700
2019,94,16,2538,2549
2019,94,17,3341,3224
2019,94,18,4030,4134
2019,94,19,3513,3446
2019,94,20,2361,2927
2019,94,21,2484,1948
2019,94,22,1071,1962
2019,94,23,1256,610
2019,95,0,255,253
2019,95,1,52,69
2019,95,2,87,99
2019,95,3,53,75
2019,95,4,135,51
